year,name,stage,date,distance,speed,score,vertical_meters,ranking,quality,won,url
2023,vuelta-a-espana,stage-20,16 September 2023, 207.8 km,41.632 km/h, 186,4361,17,846, Sprint of small group,https://www.procyclingstats.com/race/vuelta-a-espana/2023/stage-20
2023,vuelta-a-espana,stage-21,17 September 2023, 101.5 km,42.228 km/h, 12,878,17,846, Sprint of small group,https://www.procyclingstats.com/race/vuelta-a-espana/2023/stage-21
2023,bretagne-classic,one_day,03 September 2023, 258 km,41.24 km/h, 122,3687,23,758, Sprint of 4 riders,https://www.procyclingstats.com/race/bretagne-classic/2023/result
2023,gp-quebec,one_day,08 September 2023, 201.6 km,42.058 km/h, 60,2508,8,951, Sprint of large group,https://www.procyclingstats.com/race/gp-quebec/2023/result
2023,gp-montreal,one_day,10 September 2023, 221.4 km,37.522 km/h, 182,4124,9,949, Sprint à deux,https://www.procyclingstats.com/race/gp-montreal/2023/result
2023,il-lombardia,one_day,07 October 2023, 238 km,40.163 km/h, 206,4646,3,1099, 31 km solo,https://www.procyclingstats.com/race/il-lombardia/2023/result
2023,tour-of-guangxi,stage-1,12 October 2023, 135.6 km,44.72 km/h, 11,432,70,298, Sprint of large group,https://www.procyclingstats.com/race/tour-of-guangxi/2023/stage-1
2023,tour-of-guangxi,stage-2,13 October 2023, 149.6 km,45.823 km/h, 2,638,70,298, Sprint of large group,https://www.procyclingstats.com/race/tour-of-guangxi/2023/stage-2
2023,tour-of-guangxi,stage-3,14 October 2023, 134.3 km,43.758 km/h, 108,1647,70,298, Sprint of large group,https://www.procyclingstats.com/race/tour-of-guangxi/2023/stage-3
2023,tour-of-guangxi,stage-4,15 October 2023, 161.4 km,43.28 km/h, 96,1631,70,298, 0.4 km solo,https://www.procyclingstats.com/race/tour-of-guangxi/2023/stage-4
2023,tour-of-guangxi,stage-5,16 October 2023, 209.6 km,45.417 km/h, 68,1969,70,298, Sprint of large group,https://www.procyclingstats.com/race/tour-of-guangxi/2023/stage-5
2023,tour-of-guangxi,stage-6,17 October 2023, 168.3 km,47.004 km/h, 29,1060,70,298, Sprint of large group,https://www.procyclingstats.com/race/tour-of-guangxi/2023/stage-6
2024,tour-down-under,stage-1,16 January 2024, 144 km,41.955 km/h, 27,1381,51,374, Sprint of large group,https://www.procyclingstats.com/race/tour-down-under/2024/stage-1
2024,tour-down-under,stage-2,17 January 2024, 141.6 km,40.531 km/h, 103,2269,51,374, 0.8 km solo,https://www.procyclingstats.com/race/tour-down-under/2024/stage-2
2024,tour-down-under,stage-3,18 January 2024, 145.3 km,43.438 km/h, 37,1606,51,374, Sprint of large group,https://www.procyclingstats.com/race/tour-down-under/2024/stage-3
2024,tour-down-under,stage-4,19 January 2024, 136.2 km,45.442 km/h, 9,575,51,374, Sprint of large group,https://www.procyclingstats.com/race/tour-down-under/2024/stage-4
2024,tour-down-under,stage-5,20 January 2024, 129.3 km,45.004 km/h, 91,1437,51,374, Sprint of 3 riders,https://www.procyclingstats.com/race/tour-down-under/2024/stage-5
2024,tour-down-under,stage-6,21 January 2024, 128.2 km,41.481 km/h, 110,2344,51,374, Sprint of 4 riders,https://www.procyclingstats.com/race/tour-down-under/2024/stage-6
2024,great-ocean-race,one_day,28 January 2024, 174.3 km,40.587 km/h, 83,1716,101,215, Sprint of small group,https://www.procyclingstats.com/race/great-ocean-race/2024/result
2024,uae-tour,stage-1,19 February 2024, 141 km,44.546 km/h, 59,1391,36,532, Sprint of large group,https://www.procyclingstats.com/race/uae-tour/2024/stage-1
2024,uae-tour,stage-2,20 February 2024, 12.1 km,53.978 km/h, 0,2,36,532, Sprint of large group,https://www.procyclingstats.com/race/uae-tour/2024/stage-2
2024,uae-tour,stage-3,21 February 2024, 176 km,41.194 km/h, 179,2029,36,532, 0.9 km solo,https://www.procyclingstats.com/race/uae-tour/2024/stage-3
2024,uae-tour,stage-4,22 February 2024, 168 km,41.69 km/h, 0,288,36,532, Sprint of large group,https://www.procyclingstats.com/race/uae-tour/2024/stage-4
2024,uae-tour,stage-5,23 February 2024, 182 km,43.92 km/h, 8,1043,36,532, Sprint of large group,https://www.procyclingstats.com/race/uae-tour/2024/stage-5
2024,uae-tour,stage-6,24 February 2024, 138 km,45.436 km/h, 0,110,36,532, Sprint of large group,https://www.procyclingstats.com/race/uae-tour/2024/stage-6
2024,uae-tour,stage-7,25 February 2024, 161 km,44.217 km/h, 165,1267,36,532, 1.8 km solo,https://www.procyclingstats.com/race/uae-tour/2024/stage-7
2024,omloop-het-nieuwsblad,one_day,24 February 2024, 202.2 km,44.691 km/h, 49,1607,28,678, Sprint à deux,https://www.procyclingstats.com/race/omloop-het-nieuwsblad/2024/result
2024,strade-bianche,one_day,02 March 2024, 215 km,40.344 km/h, 185,3669,23,775, 81.1 km solo,https://www.procyclingstats.com/race/strade-bianche/2024/result
2024,paris-nice,stage-1,03 March 2024, 157.7 km,43.711 km/h, 68,1671,7,957, Sprint of large group,https://www.procyclingstats.com/race/paris-nice/2024/stage-1
2024,paris-nice,stage-2,04 March 2024, 177.6 km,37.917 km/h, 11,1070,7,957, Sprint of large group,https://www.procyclingstats.com/race/paris-nice/2024/stage-2
2024,paris-nice,stage-3,05 March 2024, 26.9 km,50.33 km/h, 21,412,7,957, Sprint of large group,https://www.procyclingstats.com/race/paris-nice/2024/stage-3
2024,paris-nice,stage-4,06 March 2024, 183 km,41.299 km/h, 210,3341,7,957, 1.3 km solo,https://www.procyclingstats.com/race/paris-nice/2024/stage-4
2024,paris-nice,stage-5,07 March 2024, 193.5 km,44.022 km/h, 49,2274,7,957, Sprint of large group,https://www.procyclingstats.com/race/paris-nice/2024/stage-5
2024,paris-nice,stage-6,08 March 2024, 198.2 km,42.955 km/h, 119,2866,7,957, Sprint of 3 riders,https://www.procyclingstats.com/race/paris-nice/2024/stage-6
2024,paris-nice,stage-7,09 March 2024, 104 km,38.037 km/h, 188,2342,7,957, 3.9 km solo,https://www.procyclingstats.com/race/paris-nice/2024/stage-7
2024,paris-nice,stage-8,10 March 2024, 109.3 km,38.565 km/h, 175,2296,7,957, Sprint à deux,https://www.procyclingstats.com/race/paris-nice/2024/stage-8
2024,tirreno-adriatico,stage-1,04 March 2024, 10 km,52.632 km/h, 0,5,10,921, Sprint à deux,https://www.procyclingstats.com/race/tirreno-adriatico/2024/stage-1
2024,tirreno-adriatico,stage-2,05 March 2024, 198 km,43.658 km/h, 21,1401,10,921, Sprint of large group,https://www.procyclingstats.com/race/tirreno-adriatico/2024/stage-2
2024,tirreno-adriatico,stage-3,06 March 2024, 225 km,41.43 km/h, 69,2616,10,921, Sprint of large group,https://www.procyclingstats.com/race/tirreno-adriatico/2024/stage-3
2024,tirreno-adriatico,stage-4,07 March 2024, 207 km,41.856 km/h, 77,2923,10,921, Sprint of large group,https://www.procyclingstats.com/race/tirreno-adriatico/2024/stage-4
2024,tirreno-adriatico,stage-5,08 March 2024, 144 km,41.449 km/h, 159,3015,10,921, 28.9 km solo,https://www.procyclingstats.com/race/tirreno-adriatico/2024/stage-5
2024,tirreno-adriatico,stage-6,09 March 2024, 180 km,39.713 km/h, 251,3544,10,921, 6.1 km solo,https://www.procyclingstats.com/race/tirreno-adriatico/2024/stage-6
2024,tirreno-adriatico,stage-7,10 March 2024, 154 km,47.179 km/h, 30,1508,10,921, Sprint of large group,https://www.procyclingstats.com/race/tirreno-adriatico/2024/stage-7
2024,milano-sanremo,one_day,16 March 2024, 288 km,46.11 km/h, 59,2070,8,941, Sprint of 12 riders,https://www.procyclingstats.com/race/milano-sanremo/2024/result
2024,volta-a-catalunya,stage-1,18 March 2024, 173.9 km,41.465 km/h, 118,2677,27,705, 1.1 km solo,https://www.procyclingstats.com/race/volta-a-catalunya/2024/stage-1
2024,volta-a-catalunya,stage-2,19 March 2024, 186.5 km,38.241 km/h, 247,3470,27,705, 6.5 km solo,https://www.procyclingstats.com/race/volta-a-catalunya/2024/stage-2
2024,volta-a-catalunya,stage-3,20 March 2024, 176.7 km,38.635 km/h, 310,3958,27,705, 7.3 km solo,https://www.procyclingstats.com/race/volta-a-catalunya/2024/stage-3
2024,volta-a-catalunya,stage-4,21 March 2024, 169.2 km,46.079 km/h, 24,1346,27,705, Sprint of large group,https://www.procyclingstats.com/race/volta-a-catalunya/2024/stage-4
2024,volta-a-catalunya,stage-5,22 March 2024, 167.3 km,46.454 km/h, 85,2243,27,705, Sprint of large group,https://www.procyclingstats.com/race/volta-a-catalunya/2024/stage-5
2024,volta-a-catalunya,stage-6,23 March 2024, 154.7 km,36.85 km/h, 316,4075,27,705, 29.2 km solo,https://www.procyclingstats.com/race/volta-a-catalunya/2024/stage-6
2024,volta-a-catalunya,stage-7,24 March 2024, 145.3 km,44.62 km/h, 165,2060,27,705, Sprint of 23 riders,https://www.procyclingstats.com/race/volta-a-catalunya/2024/stage-7
2024,classic-brugge-de-panne,one_day,20 March 2024, 198.9 km,45.486 km/h, 0,264,45,377, Sprint of large group,https://www.procyclingstats.com/race/classic-brugge-de-panne/2024/result
2024,e3-harelbeke,one_day,22 March 2024, 207.6 km,44.571 km/h, 59,2019,25,734, 43.7 km solo,https://www.procyclingstats.com/race/e3-harelbeke/2024/result
2024,gent-wevelgem,one_day,24 March 2024, 253.1 km,45.196 km/h, 34,1309,23,766, Sprint à deux,https://www.procyclingstats.com/race/gent-wevelgem/2024/result
2024,dwars-door-vlaanderen,one_day,27 March 2024, 188.6 km,45.678 km/h, 43,1498,25,729, 7 km solo,https://www.procyclingstats.com/race/dwars-door-vlaanderen/2024/result
2024,ronde-van-vlaanderen,one_day,31 March 2024, 270.8 km,44.481 km/h, 74,2172,23,752, 44.8 km solo,https://www.procyclingstats.com/race/ronde-van-vlaanderen/2024/result
2024,itzulia-basque-country,stage-1,01 April 2024, 10 km,47.745 km/h, 19,179,18,779, 44.8 km solo,https://www.procyclingstats.com/race/itzulia-basque-country/2024/stage-1
2024,itzulia-basque-country,stage-2,02 April 2024, 160 km,43.153 km/h, 72,2312,18,779, Sprint of large group,https://www.procyclingstats.com/race/itzulia-basque-country/2024/stage-2
2024,itzulia-basque-country,stage-3,03 April 2024, 190.9 km,40.764 km/h, 113,3057,18,779, Sprint of large group,https://www.procyclingstats.com/race/itzulia-basque-country/2024/stage-3
2024,itzulia-basque-country,stage-4,04 April 2024, 157.5 km,36.172 km/h, 129,2151,18,779, 10.1 km solo,https://www.procyclingstats.com/race/itzulia-basque-country/2024/stage-4
2024,itzulia-basque-country,stage-5,05 April 2024, 175.9 km,47.229 km/h, 100,2214,18,779, Sprint of 34 riders,https://www.procyclingstats.com/race/itzulia-basque-country/2024/stage-5
2024,itzulia-basque-country,stage-6,06 April 2024, 137.8 km,38.063 km/h, 235,3472,18,779, Other,https://www.procyclingstats.com/race/itzulia-basque-country/2024/stage-6
2024,paris-roubaix,one_day,07 April 2024, 259.7 km,47.802 km/h, 6,1414,29,661, 59.6 km solo,https://www.procyclingstats.com/race/paris-roubaix/2024/result
2024,amstel-gold-race,one_day,14 April 2024, 253.6 km,42.469 km/h, 110,3290,12,884, Sprint of 4 riders,https://www.procyclingstats.com/race/amstel-gold-race/2024/result
2024,la-fleche-wallone,one_day,17 April 2024, 198.6 km,42.496 km/h, 145,2791,12,863, Sprint of small group,https://www.procyclingstats.com/race/la-fleche-wallone/2024/result
2024,liege-bastogne-liege,one_day,21 April 2024, 254.5 km,40.851 km/h, 174,4266,4,999, 34.4 km solo,https://www.procyclingstats.com/race/liege-bastogne-liege/2024/result
2024,tour-de-romandie,prologue,23 April 2024, 2.28 km,46.903 km/h, 0,3,27,688, 34.4 km solo,https://www.procyclingstats.com/race/tour-de-romandie/2024/prologue
2024,tour-de-romandie,stage-1,24 April 2024, 165.7 km,43.232 km/h, 120,2631,27,688, Sprint of large group,https://www.procyclingstats.com/race/tour-de-romandie/2024/stage-1
2024,tour-de-romandie,stage-2,25 April 2024, 171 km,42.269 km/h, 174,2716,27,688, Sprint à deux,https://www.procyclingstats.com/race/tour-de-romandie/2024/stage-2
2024,tour-de-romandie,stage-3,26 April 2024, 15.5 km,46.269 km/h, 23,282,27,688, Sprint à deux,https://www.procyclingstats.com/race/tour-de-romandie/2024/stage-3
2024,tour-de-romandie,stage-4,27 April 2024, 151.7 km,36.992 km/h, 299,3518,27,688, 2.2 km solo,https://www.procyclingstats.com/race/tour-de-romandie/2024/stage-4
2024,tour-de-romandie,stage-5,28 April 2024, 150.8 km,44.792 km/h, 41,1607,27,688, Sprint of large group,https://www.procyclingstats.com/race/tour-de-romandie/2024/stage-5
2024,eschborn-frankfurt,one_day,01 May 2024, 201.5 km,42.155 km/h, 85,2939,42,410, Sprint of 35 riders,https://www.procyclingstats.com/race/eschborn-frankfurt/2024/result
2024,giro-d-italia,stage-1,04 May 2024, 140 km,43.214 km/h, 145,1851,25,721, Sprint of 3 riders,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-1
2024,giro-d-italia,stage-2,05 May 2024, 161 km,41.223 km/h, 222,2310,25,721, 4.3 km solo,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-2
2024,giro-d-italia,stage-3,06 May 2024, 166.3 km,42.535 km/h, 35,865,25,721, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-3
2024,giro-d-italia,stage-4,07 May 2024, 190 km,44.523 km/h, 44,2151,25,721, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-4
2024,giro-d-italia,stage-5,08 May 2024, 178 km,44.503 km/h, 59,2197,25,721, Sprint of 3 riders,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-5
2024,giro-d-italia,stage-6,09 May 2024, 180 km,44.788 km/h, 102,2118,25,721, Sprint of 3 riders,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-6
2024,giro-d-italia,stage-7,10 May 2024, 40.6 km,47.088 km/h, 42,408,25,721, Sprint of 3 riders,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-7
2024,giro-d-italia,stage-8,11 May 2024, 152 km,37.644 km/h, 265,3658,25,721, Sprint of 7 riders,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-8
2024,giro-d-italia,stage-9,12 May 2024, 214 km,45.153 km/h, 77,1574,25,721, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-9
2024,giro-d-italia,stage-10,14 May 2024, 142 km,38.064 km/h, 267,3029,25,721, 2.5 km solo,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-10
2024,giro-d-italia,stage-11,15 May 2024, 207 km,47.171 km/h, 36,1830,25,721, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-11
2024,giro-d-italia,stage-12,16 May 2024, 193 km,46.744 km/h, 95,2162,25,721, 11.5 km solo,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-12
2024,giro-d-italia,stage-13,17 May 2024, 179 km,44.371 km/h, 0,202,25,721, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-13
2024,giro-d-italia,stage-14,18 May 2024, 31.2 km,53.435 km/h, 9,250,25,721, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-14
2024,giro-d-italia,stage-15,19 May 2024, 222 km,35.834 km/h, 397,5724,25,721, 1.9 km solo,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-15
2024,giro-d-italia,stage-16,21 May 2024, 118.4 km,41.88 km/h, 234,2151,25,721, 0.65 km solo,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-16
2024,giro-d-italia,stage-17,22 May 2024, 159 km,35.484 km/h, 341,4087,25,721, 34.3 km solo,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-17
2024,giro-d-italia,stage-18,23 May 2024, 178 km,47.312 km/h, 18,873,25,721, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-18
2024,giro-d-italia,stage-19,24 May 2024, 157 km,40.765 km/h, 258,3251,25,721, 28 km solo,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-19
2024,giro-d-italia,stage-20,25 May 2024, 184 km,36.999 km/h, 316,4540,25,721, 34.1 km solo,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-20
2024,giro-d-italia,stage-21,26 May 2024, 125 km,43.647 km/h, 13,676,25,721, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-21
2024,dauphine,stage-1,02 June 2024, 172.5 km,42.857 km/h, 40,1891,18,779, Sprint of large group,https://www.procyclingstats.com/race/dauphine/2024/stage-1
2024,dauphine,stage-2,03 June 2024, 142 km,42.241 km/h, 117,2499,18,779, Sprint of large group,https://www.procyclingstats.com/race/dauphine/2024/stage-2
2024,dauphine,stage-3,04 June 2024, 181.7 km,41.563 km/h, 110,2833,18,779, Sprint à deux,https://www.procyclingstats.com/race/dauphine/2024/stage-3
2024,dauphine,stage-4,05 June 2024, 34.4 km,49.358 km/h, 19,427,18,779, Sprint à deux,https://www.procyclingstats.com/race/dauphine/2024/stage-4
2024,dauphine,stage-5,06 June 2024, 167 km,-, 56,2306,18,779, ? - let us know!,https://www.procyclingstats.com/race/dauphine/2024/stage-5
2024,dauphine,stage-6,07 June 2024, 174.1 km,40.18 km/h, 301,3439,18,779, 0.3 km solo,https://www.procyclingstats.com/race/dauphine/2024/stage-6
2024,dauphine,stage-7,08 June 2024, 155.3 km,34.605 km/h, 393,4316,18,779, Sprint of small group,https://www.procyclingstats.com/race/dauphine/2024/stage-7
2024,dauphine,stage-8,09 June 2024, 160.6 km,37.344 km/h, 294,3751,18,779, Other,https://www.procyclingstats.com/race/dauphine/2024/stage-8
2024,tour-de-suisse,stage-1,09 June 2024, 4.77 km,56.302 km/h, 0,14,22,744, Other,https://www.procyclingstats.com/race/tour-de-suisse/2024/stage-1
2024,tour-de-suisse,stage-2,10 June 2024, 177.3 km,43.13 km/h, 77,2147,22,744, Sprint of large group,https://www.procyclingstats.com/race/tour-de-suisse/2024/stage-2
2024,tour-de-suisse,stage-3,11 June 2024, 161.7 km,46.753 km/h, 89,1764,22,744, Sprint of large group,https://www.procyclingstats.com/race/tour-de-suisse/2024/stage-3
2024,tour-de-suisse,stage-4,12 June 2024, 171 km,40.983 km/h, 236,3234,22,744, 11 km solo,https://www.procyclingstats.com/race/tour-de-suisse/2024/stage-4
2024,tour-de-suisse,stage-5,13 June 2024, 148.6 km,38.002 km/h, 254,3071,22,744, 0.85 km solo,https://www.procyclingstats.com/race/tour-de-suisse/2024/stage-5
2024,tour-de-suisse,stage-6,14 June 2024, 42.5 km,46.182 km/h, 128,826,22,744, 0.2 km solo,https://www.procyclingstats.com/race/tour-de-suisse/2024/stage-6
2024,tour-de-suisse,stage-7,15 June 2024, 118.2 km,38.194 km/h, 265,2978,22,744, Other,https://www.procyclingstats.com/race/tour-de-suisse/2024/stage-7
2024,tour-de-suisse,stage-8,16 June 2024, 15.7 km,28.204 km/h, 160,875,22,744, Other,https://www.procyclingstats.com/race/tour-de-suisse/2024/stage-8
2024,tour-de-france,stage-1,29 June 2024, 206 km,40.213 km/h, 176,3821,1,1723, Other,https://www.procyclingstats.com/race/tour-de-france/2024/stage-1
2024,tour-de-france,stage-2,30 June 2024, 199.2 km,42.129 km/h, 109,1859,1,1723, 14.3 km solo,https://www.procyclingstats.com/race/tour-de-france/2024/stage-2
2024,tour-de-france,stage-3,01 July 2024, 230.8 km,42.375 km/h, 16,1190,1,1723, Sprint of small group,https://www.procyclingstats.com/race/tour-de-france/2024/stage-3
2024,tour-de-france,stage-4,02 July 2024, 139.6 km,36.958 km/h, 187,3904,1,1723, 19.3 km solo,https://www.procyclingstats.com/race/tour-de-france/2024/stage-4
2024,tour-de-france,stage-5,03 July 2024, 177.4 km,42.787 km/h, 25,1126,1,1723, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2024/stage-5
2024,tour-de-france,stage-6,04 July 2024, 163.5 km,46.292 km/h, 7,881,1,1723, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2024/stage-6
