url,name,nationality,weight,height,one_day,gc,tt,sprint,climber,hills
https://www.procyclingstats.com/rider/bartlomiej-proc,Bartłomiej  Proć,Poland,,,44,61,0,332,0,52
https://www.procyclingstats.com/rider/tyler-tomkinson,Tyler  Tomkinson,Australia, 61 kg   , 1.81 m,5,0,0,7,4,9
https://www.procyclingstats.com/rider/robin-froidevaux,Robin  Froidevaux,Switzerland, 71 kg   , 1.83 m,113,58,47,102,20,158
https://www.procyclingstats.com/rider/janez-brajkovic,Janez  Brajkovič,Slovenia, 60 kg   , 1.75 m,654,3820,2403,714,1183,420
https://www.procyclingstats.com/rider/romain-seigle,Romain  Seigle,France, 63 kg   , 1.69 m,127,188,144,30,44,36
https://www.procyclingstats.com/rider/gianluca-mirenda,Gianluca  Mirenda,Italy,,,13,0,0,0,6,0
https://www.procyclingstats.com/rider/mikel-astarloza,Mikel  Astarloza,Spain, 72 kg   , 1.85 m,435,2022,859,7,894,374
https://www.procyclingstats.com/rider/jonathan-brown,Jonny  Brown,United States,, 1.91 m,15,9,0,18,3,11
https://www.procyclingstats.com/rider/jan-ghyselinck,Jan  Ghyselinck,Belgium, 74 kg   , 1.83 m,259,218,339,0,16,0
https://www.procyclingstats.com/rider/asier-etxeberria,Asier  Etxeberria,Spain,,,0,5,78,0,12,26
https://www.procyclingstats.com/rider/blake-quick,Blake  Quick,Australia, 77 kg   , 1.87 m,51,20,41,234,14,144
https://www.procyclingstats.com/rider/fabrice-jeandesboz,Fabrice  Jeandesboz,France, 69 kg   , 1.79 m,146,601,116,1,194,78
https://www.procyclingstats.com/rider/alessandro-pessot,Alessandro  Pessot,Italy, 75 kg   , 1.92 m,20,30,34,12,1,13
https://www.procyclingstats.com/rider/mario-aparicio-munoz,Mario  Aparicio,Spain, 69 kg   , 1.85 m,10,252,14,1,64,70
https://www.procyclingstats.com/rider/changsheng-sun,Changsheng  Sun,China,,,0,5,0,4,0,0
https://www.procyclingstats.com/rider/staf-scheirlinckx,Staf  Scheirlinckx,Belgium, 78 kg   , 1.92 m,997,359,36,21,34,58
https://www.procyclingstats.com/rider/matteo-pelucchi,Matteo  Pelucchi,Italy, 74 kg   , 1.82 m,698,51,97,1070,16,112
https://www.procyclingstats.com/rider/gert-joeaar,Gert  Jõeäär,Estonia, 84 kg   , 1.92 m,201,355,623,69,0,0
https://www.procyclingstats.com/rider/iker-mintegi-claver,Iker  Mintegi,Spain,,,4,5,0,0,6,7
https://www.procyclingstats.com/rider/andreas-dietziker,Andreas  Dietziker,Switzerland, 67 kg   , 1.79 m,350,328,298,0,18,0
https://www.procyclingstats.com/rider/zeb-kyffin,Zeb  Kyffin,Great Britain, 72 kg   , 1.88 m,6,89,23,7,14,44
https://www.procyclingstats.com/rider/david-boucher,David  Boucher,Belgium, 78 kg   , 1.88 m,356,211,552,21,8,0
https://www.procyclingstats.com/rider/stan-van-tricht,Stan Van Tricht,Belgium, 64 kg   , 1.74 m,554,34,26,128,20,185
https://www.procyclingstats.com/rider/gianni-meersman,Gianni  Meersman,Belgium, 63 kg   , 1.77 m,1228,970,328,342,392,1309
https://www.procyclingstats.com/rider/kjell-carlstrom,Kjell  Carlström,Finland, 70 kg   , 1.81 m,466,606,126,75,66,2
https://www.procyclingstats.com/rider/erik-fetter,Erik  Fetter,Hungary, 70 kg   , 1.88 m,107,89,142,10,32,123
https://www.procyclingstats.com/rider/blel-kadri,Blel  Kadri,France, 66 kg   , 1.76 m,242,722,152,7,254,90
https://www.procyclingstats.com/rider/francesco-romano,Francesco  Romano,Italy,,,21,26,0,4,22,27
https://www.procyclingstats.com/rider/baden-cooke,Baden  Cooke,Australia, 75 kg   , 1.80 m,2582,995,305,599,175,861
https://www.procyclingstats.com/rider/dirk-bellemakers,Dirk  Bellemakers,Netherlands, 75 kg   , 1.96 m,157,114,75,0,11,0
https://www.procyclingstats.com/rider/gil-gelders,Gil  Gelders,Belgium, 66 kg   , 1.80 m,82,92,22,40,27,90
https://www.procyclingstats.com/rider/johannes-frohlinger,Johannes  Fröhlinger,Germany, 62 kg   , 1.73 m,395,738,34,3,205,121
https://www.procyclingstats.com/rider/jonas-rutsch,Jonas  Rutsch,Germany, 82 kg   , 1.97 m,360,299,149,40,54,215
https://www.procyclingstats.com/rider/jules-hesters,Jules  Hesters,Belgium, 72 kg   , 1.80 m,149,19,0,214,0,0
https://www.procyclingstats.com/rider/nick-dougall,Nic  Dougall,South Africa, 72 kg   , 1.92 m,59,66,63,3,2,0
https://www.procyclingstats.com/rider/alessandro-fantini-1,Alessandro  Fantini,Italy, 68 kg   , 1.83 m,12,0,0,0,2,0
https://www.procyclingstats.com/rider/wouter-weylandt,Wouter  Weylandt,Belgium, 72 kg   , 1.84 m,1365,296,0,320,24,205
https://www.procyclingstats.com/rider/eros-capecchi,Eros  Capecchi,Italy, 65 kg   , 1.83 m,366,1535,65,4,940,462
https://www.procyclingstats.com/rider/kamil-gradek,Kamil  Gradek,Poland, 81 kg   , 1.94 m,206,568,719,78,8,37
https://www.procyclingstats.com/rider/benjamin-perry,Benjamin  Perry,Canada, 71 kg   , 1.81 m,189,250,7,48,32,128
https://www.procyclingstats.com/rider/bryan-coquard,Bryan  Coquard,France, 59 kg   , 1.71 m,2976,1192,289,5561,208,2402
https://www.procyclingstats.com/rider/jetse-bol,Jetse  Bol,Netherlands, 71 kg   , 1.84 m,434,524,145,63,231,281
https://www.procyclingstats.com/rider/mick-van-dijke,Mick van Dijke,Netherlands, 74 kg   , 1.90 m,157,306,259,210,54,232
https://www.procyclingstats.com/rider/thomas-gloag,Thomas  Gloag,Great Britain, 60 kg   , 1.81 m,58,193,0,14,241,88
https://www.procyclingstats.com/rider/jose-ferreira,José  Ferreira,Portugal, 64 kg   , 1.80 m,0,5,5,0,0,18
https://www.procyclingstats.com/rider/mickael-delage,Mickaël  Delage,France, 70 kg   , 1.80 m,904,705,18,98,64,139
https://www.procyclingstats.com/rider/eliot-lietaer,Eliot  Lietaer,Belgium, 70 kg   , 1.88 m,350,657,70,58,169,261
https://www.procyclingstats.com/rider/mike-teunissen,Mike  Teunissen,Netherlands, 73 kg   , 1.84 m,2077,1400,338,1112,192,1290
https://www.procyclingstats.com/rider/alessandro-bisolti,Alessandro  Bisolti,Italy, 58 kg   , 1.75 m,180,437,58,8,242,98
https://www.procyclingstats.com/rider/felix-engelhardt,Felix  Engelhardt,Germany, 68 kg   , 1.80 m,364,202,1,8,148,292
https://www.procyclingstats.com/rider/santo-anza,Santo  Anzà,Italy, 58 kg   , 1.71 m,922,381,8,0,232,0
https://www.procyclingstats.com/rider/giovanni-lonardi,Giovanni  Lonardi,Italy, 70 kg   , 1.80 m,184,99,3,972,42,608
https://www.procyclingstats.com/rider/hugo-hofstetter,Hugo  Hofstetter,France, 65 kg   , 1.70 m,2877,175,0,2044,29,889
https://www.procyclingstats.com/rider/stefan-schumacher,Stefan  Schumacher,Germany, 71 kg   , 1.83 m,1293,2283,2943,50,490,548
https://www.procyclingstats.com/rider/christophe-noppe,Christophe  Noppe,Belgium, 73 kg   , 1.76 m,804,28,54,676,0,109
https://www.procyclingstats.com/rider/ward-vanhoof,Ward  Vanhoof,Belgium, 75 kg   , 1.86 m,147,5,20,78,16,42
https://www.procyclingstats.com/rider/simone-stortoni,Simone  Stortoni,Italy, 59 kg   , 1.69 m,294,333,30,0,226,22
https://www.procyclingstats.com/rider/francesco-di-paolo,Francesco Di Paolo,Italy, 65 kg   , 1.78 m,15,31,2,0,6,0
https://www.procyclingstats.com/rider/lorenzo-milesi,Lorenzo  Milesi,Italy, 70 kg   , 1.80 m,119,73,240,2,35,118
https://www.procyclingstats.com/rider/thomas-dekker,Thomas  Dekker,Netherlands, 69 kg   , 1.88 m,1058,2054,2136,0,272,93
https://www.procyclingstats.com/rider/milan-vader,Milan  Vader,Netherlands, 63 kg   , 1.73 m,30,328,1,16,78,126
https://www.procyclingstats.com/rider/michel-ries,Michel  Ries,Luxembourg, 67 kg   , 1.84 m,125,216,87,0,171,14
https://www.procyclingstats.com/rider/juan-pablo-valencia,Juan Pablo  Valencia,Colombia, 71 kg   , 1.78 m,75,21,6,0,2,7
https://www.procyclingstats.com/rider/bernard-sulzberger,Bernard  Sulzberger,Australia, 67 kg   , 1.77 m,132,196,2,0,22,0
https://www.procyclingstats.com/rider/damiano-cunego,Damiano  Cunego,Italy, 58 kg   , 1.69 m,5436,5283,1064,38,5713,1444
https://www.procyclingstats.com/rider/sean-bennett,Sean  Bennett,United States, 66 kg   , 1.78 m,97,159,32,79,120,166
https://www.procyclingstats.com/rider/lucas-eriksson,Lucas  Eriksson,Sweden, 64 kg   , 1.80 m,325,280,7,44,90,236
https://www.procyclingstats.com/rider/pawel-bernas,Paweł  Bernas,Poland, 77 kg   , 1.90 m,218,405,83,125,44,122
https://www.procyclingstats.com/rider/eloy-teruel,Eloy  Teruel,Spain, 73 kg   , 1.81 m,52,3,561,0,18,0
https://www.procyclingstats.com/rider/yukiya-arashiro,Yukiya  Arashiro,Japan, 64 kg   , 1.70 m,1733,1192,228,142,246,413
https://www.procyclingstats.com/rider/jonas-rickaert,Jonas  Rickaert,Belgium, 88 kg   , 1.87 m,783,193,120,584,2,70
https://www.procyclingstats.com/rider/jhojan-garcia,Jhojan  García,Colombia, 55 kg   , 1.68 m,7,202,14,12,96,70
https://www.procyclingstats.com/rider/pavel-sivakov,Pavel  Sivakov,France, 70 kg   , 1.88 m,1013,2410,506,85,1960,594
https://www.procyclingstats.com/rider/pavel-brutt,Pavel  Brutt,Russia, 70 kg   , 1.78 m,1121,908,458,51,206,262
https://www.procyclingstats.com/rider/gleb-syritsa,Gleb  Syritsa,Russia, 85 kg   , 1.90 m,108,50,82,814,24,109
https://www.procyclingstats.com/rider/jordan-kerby,Jordan  Kerby,Australia, 71 kg   , 1.79 m,100,28,243,30,3,0
https://www.procyclingstats.com/rider/andrea-noe,Andrea  Noè,Italy, 65 kg   , 1.78 m,1568,3293,943,1264,1592,392
https://www.procyclingstats.com/rider/aldo-ino-ilesic,Aldo Ino  Ilešič,Slovenia,,,199,24,9,1260,12,0
https://www.procyclingstats.com/rider/kyle-murphy,Kyle  Murphy,United States, 67 kg   , 1.85 m,97,227,222,7,218,188
https://www.procyclingstats.com/rider/sam-bennett,Sam  Bennett,Ireland, 73 kg   , 1.78 m,2653,530,135,6200,130,1846
https://www.procyclingstats.com/rider/jiankun-liu,Jiankun  Liu,China,,,2,50,20,2,12,19
https://www.procyclingstats.com/rider/francesco-chicchi,Francesco  Chicchi,Italy, 76 kg   , 1.76 m,1245,65,0,140,17,134
https://www.procyclingstats.com/rider/simone-ravanelli,Simone  Ravanelli,Italy, 66 kg   , 1.78 m,166,160,35,12,204,162
https://www.procyclingstats.com/rider/anton-kuzmin,Anton  Kuzmin,Kazakhstan, 66 kg   , 1.86 m,59,139,113,50,66,62
https://www.procyclingstats.com/rider/giuseppe-fonzi,Giuseppe  Fonzi,Italy, 63 kg   , 1.80 m,2,173,28,6,12,35
https://www.procyclingstats.com/rider/juan-diego-alba,Juan Diego  Alba,Colombia, 59 kg   , 1.73 m,15,108,2,4,124,70
https://www.procyclingstats.com/rider/andrew-talansky,Andrew  Talansky,United States, 63 kg   , 1.75 m,59,2636,1650,5,1759,930
https://www.procyclingstats.com/rider/yuma-koishi,Yuma  Koishi,Japan, 62 kg   , 1.75 m,130,249,180,58,36,40
https://www.procyclingstats.com/rider/xavier-florencio,Xavier  Florencio,Spain, 59 kg   , 1.73 m,1007,928,201,55,358,511
https://www.procyclingstats.com/rider/stuart-o-grady,Stuart  O'Grady,Australia, 73 kg   , 1.76 m,4039,2341,2096,1700,987,2008
https://www.procyclingstats.com/rider/matteo-fabbro,Matteo  Fabbro,Italy, 52 kg   , 1.67 m,188,690,74,4,570,196
https://www.procyclingstats.com/rider/joseph-areruya,Joseph  Areruya,Rwanda, 74 kg   , 1.76 m,250,240,331,73,86,102
https://www.procyclingstats.com/rider/viktor-verschaeve,Viktor  Verschaeve,Belgium, 62 kg   , 1.71 m,41,13,0,8,42,18
https://www.procyclingstats.com/rider/maarten-van-trijp,Maarten van Trijp,Netherlands,, 1.87 m,175,8,0,117,0,0
https://www.procyclingstats.com/rider/william-bonnet,William  Bonnet,France, 80 kg   , 1.85 m,1018,469,448,341,42,304
https://www.procyclingstats.com/rider/alexander-gottfried,Alexander  Gottfried,Germany, 60 kg   , 1.68 m,62,117,8,0,30,0
https://www.procyclingstats.com/rider/stefan-kung,Stefan  Küng,Switzerland, 83 kg   , 1.93 m,2694,1654,5700,396,522,1622
https://www.procyclingstats.com/rider/jose-angel-gomez-marchante,José Ángel  Gómez Marchante,Spain, 60 kg   , 1.75 m,204,1858,505,2,730,114
https://www.procyclingstats.com/rider/edgar-pinto,Edgar  Pinto,Portugal, 58 kg   , 1.75 m,18,706,219,66,280,188
https://www.procyclingstats.com/rider/matthieu-ladagnous,Matthieu  Ladagnous,France, 73 kg   , 1.82 m,1441,1455,232,167,160,343
https://www.procyclingstats.com/rider/stephen-williams,Stephen  Williams,Great Britain, 59 kg   , 1.83 m,432,806,8,41,424,776
https://www.procyclingstats.com/rider/lance-armstrong,Lance  Armstrong,United States, 72 kg   , 1.78 m,3719,4069,8145,31,4378,1312
https://www.procyclingstats.com/rider/pawel-poljanski,Paweł  Poljański,Poland, 63 kg   , 1.82 m,89,451,40,2,302,257
https://www.procyclingstats.com/rider/torstein-traeen,Torstein  Træen,Norway, 63 kg   , 1.81 m,116,674,17,11,403,154
https://www.procyclingstats.com/rider/jussi-veikkanen,Jussi  Veikkanen,Finland, 66 kg   , 1.78 m,360,1088,507,0,121,134
https://www.procyclingstats.com/rider/damien-monier,Damien  Monier,France, 75 kg   , 1.88 m,44,592,515,13,256,54
https://www.procyclingstats.com/rider/ivan-rovny,Ivan  Rovny,Russia, 62 kg   , 1.73 m,580,516,119,2,306,204
https://www.procyclingstats.com/rider/alexander-serebryakov,Alexander  Serebryakov,Russia, 70 kg   , 1.80 m,201,28,25,0,0,0
https://www.procyclingstats.com/rider/timon-seubert,Timon  Seubert,Germany, 73 kg   , 1.83 m,79,37,132,10,2,0
https://www.procyclingstats.com/rider/jai-hindley,Jai  Hindley,Australia, 60 kg   , 1.75 m,460,3097,152,14,2897,732
https://www.procyclingstats.com/rider/matthew-wilson,Matthew  Wilson,Australia, 72 kg   , 1.86 m,251,519,53,0,34,4
https://www.procyclingstats.com/rider/igor-romero-etxebarria,Igor  Romero,Spain,,,5,0,6,0,0,0
https://www.procyclingstats.com/rider/thomas-scully,Tom  Scully,New Zealand, 85 kg   , 1.88 m,208,170,764,54,5,31
https://www.procyclingstats.com/rider/laurent-gervais,Laurent  Gervais,Canada, 72 kg   , 1.80 m,10,8,6,12,9,32
https://www.procyclingstats.com/rider/loic-chetout,Loïc  Chetout,France, 70 kg   , 1.78 m,131,49,0,20,51,68
https://www.procyclingstats.com/rider/jose-luis-cano,Jose Luis  Cano,Spain, 64 kg   , 1.75 m,4,29,22,0,0,0
https://www.procyclingstats.com/rider/matteo-constant,Matteo  Constant,Switzerland,,,0,0,0,0,0,0
https://www.procyclingstats.com/rider/jonathan-clarke,Jonathan  Clarke,United States, 68 kg   , 1.78 m,27,511,65,6,156,208
https://www.procyclingstats.com/rider/joan-bou,Joan  Bou,Spain,, 1.82 m,99,366,8,17,258,228
https://www.procyclingstats.com/rider/diego-milan,Diego  Milán,Dominican Republic, 67 kg   , 1.80 m,284,174,31,126,52,76
https://www.procyclingstats.com/rider/fabio-christen,Fabio  Christen,Switzerland,, 1.84 m,321,144,41,52,92,225
https://www.procyclingstats.com/rider/federico-zurlo,Federico  Zurlo,Italy, 70 kg   , 1.78 m,111,133,71,114,32,181
https://www.procyclingstats.com/rider/stephane-auge,Stéphane  Augé,France, 65 kg   , 1.74 m,276,486,33,8,20,85
https://www.procyclingstats.com/rider/kristian-aasvold,Kristian  Aasvold,Norway, 61 kg   , 1.73 m,92,177,30,106,76,176
https://www.procyclingstats.com/rider/feng-han,Feng  Han,China,,,10,0,0,0,2,0
https://www.procyclingstats.com/rider/eduard-vorganov,Eduard  Vorganov,Russia, 65 kg   , 1.77 m,533,1132,98,96,328,398
https://www.procyclingstats.com/rider/sjef-de-wilde,Sjef de Wilde,Belgium, 74 kg   , 1.89 m,306,5,1,0,6,0
https://www.procyclingstats.com/rider/romain-lemarchand,Romain  Lemarchand,France, 67 kg   , 1.78 m,127,99,74,143,21,0
https://www.procyclingstats.com/rider/patrick-gretsch,Patrick  Gretsch,Germany, 69 kg   , 1.87 m,46,340,1948,3,46,73
https://www.procyclingstats.com/rider/meron-russom,Meron  Russom,Eritrea,,,265,139,80,0,23,0
https://www.procyclingstats.com/rider/attila-valter,Attila  Valter,Hungary, 65 kg   , 1.85 m,696,1098,287,30,1191,544
https://www.procyclingstats.com/rider/maxime-chevalier,Maxime  Chevalier,France, 60 kg   , 1.78 m,87,92,41,12,52,70
https://www.procyclingstats.com/rider/fabio-puntener,Fabio  Püntener,Switzerland,,,0,5,1,0,0,0
https://www.procyclingstats.com/rider/trent-lowe,Trent  Lowe,Australia, 64 kg   , 1.72 m,13,404,120,0,46,0
https://www.procyclingstats.com/rider/bjorn-selander,Bjorn  Selander,United States, 72 kg   , 1.80 m,9,42,11,69,4,0
https://www.procyclingstats.com/rider/kim-magnusson,Kim  Magnusson,Sweden, 71 kg   , 1.85 m,44,33,0,1,4,12
https://www.procyclingstats.com/rider/mika-heming,Miká  Heming,Germany, 68 kg   , 1.84 m,30,86,95,112,10,79
https://www.procyclingstats.com/rider/enrico-magazzini,Enrico  Magazzini,Italy, 58 kg   , 1.69 m,60,15,0,0,2,0
https://www.procyclingstats.com/rider/andrei-solomennikov,Andrei  Solomennikov,Russia, 72 kg   , 1.78 m,147,138,112,0,40,4
https://www.procyclingstats.com/rider/jurgen-roelandts,Jürgen  Roelandts,Belgium, 78 kg   , 1.84 m,3248,1261,589,3346,268,1159
https://www.procyclingstats.com/rider/pieter-weening,Pieter  Weening,Netherlands, 68 kg   , 1.86 m,807,2801,405,569,1158,706
https://www.procyclingstats.com/rider/elia-blum,Elia  Blum,Switzerland, 68 kg   , 1.82 m,0,19,0,4,3,3
https://www.procyclingstats.com/rider/gaetan-bille,Gaëtan  Bille,Belgium, 67 kg   , 1.82 m,464,423,473,10,34,129
https://www.procyclingstats.com/rider/daan-olivier,Daan  Olivier,Netherlands, 64 kg   , 1.88 m,85,225,46,0,76,56
https://www.procyclingstats.com/rider/darwin-atapuma,Darwin  Atapuma,Colombia, 59 kg   , 1.68 m,179,1414,28,1,1328,142
https://www.procyclingstats.com/rider/tyler-farrar,Tyler  Farrar,United States, 73 kg   , 1.83 m,2464,856,966,1654,124,1173
https://www.procyclingstats.com/rider/nicolas-dalla-valle,Nicolas  Dalla Valle,Italy, 73 kg   ,,39,40,172,302,10,224
https://www.procyclingstats.com/rider/yikui-niu,Yikui  Niu,China,,,57,39,0,67,3,12
https://www.procyclingstats.com/rider/twan-castelijns,Twan  Castelijns,Netherlands, 70 kg   , 1.80 m,250,49,47,120,0,1
https://www.procyclingstats.com/rider/cyril-gautier,Cyril  Gautier,France, 65 kg   , 1.69 m,1492,1018,95,40,780,726
https://www.procyclingstats.com/rider/justin-mottier,Justin  Mottier,France, 65 kg   , 1.80 m,43,18,15,0,2,25
https://www.procyclingstats.com/rider/jackson-medway,Jackson  Medway,Australia,, 1.91 m,55,5,0,0,0,0
https://www.procyclingstats.com/rider/jordi-warlop,Jordi  Warlop,Belgium, 72 kg   , 1.82 m,553,28,0,322,30,240
https://www.procyclingstats.com/rider/nathan-brown,Nathan  Brown,United States, 65 kg   , 1.83 m,116,318,219,1,170,74
https://www.procyclingstats.com/rider/ander-barrenetxea,Ander  Barrenetxea,Spain, 71 kg   , 1.86 m,0,10,0,0,0,0
https://www.procyclingstats.com/rider/ivan-gutierrez,José Iván  Gutiérrez,Spain, 71 kg   , 1.81 m,926,2218,3657,24,326,187
https://www.procyclingstats.com/rider/amets-txurruka,Amets  Txurruka,Spain, 58 kg   , 1.71 m,431,1102,49,0,586,162
https://www.procyclingstats.com/rider/mark-mcnally,Mark  McNally,Great Britain, 72 kg   , 1.86 m,322,35,0,126,8,0
https://www.procyclingstats.com/rider/cameron-scott,Cameron  Scott,Australia, 80 kg   , 1.83 m,40,25,122,228,0,12
https://www.procyclingstats.com/rider/christoph-janssen,Christoph  Janssen,Switzerland,, 1.92 m,3,5,4,3,0,0
https://www.procyclingstats.com/rider/sam-bewley,Sam  Bewley,New Zealand, 81 kg   , 1.91 m,30,261,320,10,0,3
https://www.procyclingstats.com/rider/robbe-ghys,Robbe  Ghys,Belgium, 72 kg   , 1.82 m,194,140,2,175,10,122
https://www.procyclingstats.com/rider/joris-nieuwenhuis,Joris  Nieuwenhuis,Netherlands, 71 kg   , 1.85 m,250,161,18,103,28,156
https://www.procyclingstats.com/rider/bjorg-lambrecht,Bjorg  Lambrecht,Belgium, 56 kg   , 1.69 m,412,439,31,28,518,434
https://www.procyclingstats.com/rider/aleksejs-saramotins,Aleksejs  Saramotins,Latvia, 75 kg   , 1.85 m,1756,287,773,1674,60,44
https://www.procyclingstats.com/rider/lawrence-naesen,Lawrence  Naesen,Belgium, 72 kg   , 1.90 m,580,98,0,349,44,254
https://www.procyclingstats.com/rider/victor-cabedo,Víctor  Cabedo,Spain,,,40,30,9,0,6,0
https://www.procyclingstats.com/rider/hermann-pernsteiner,Hermann  Pernsteiner,Austria, 55 kg   , 1.68 m,288,1137,50,6,929,258
https://www.procyclingstats.com/rider/javier-moreno,Javier  Moreno,Spain, 63 kg   , 1.81 m,510,1743,452,3,592,167
https://www.procyclingstats.com/rider/bert-van-lerberghe,Bert Van Lerberghe,Belgium, 83 kg   , 1.90 m,1191,161,48,652,0,140
https://www.procyclingstats.com/rider/pascal-eenkhoorn,Pascal  Eenkhoorn,Netherlands, 70 kg   , 1.85 m,624,428,195,282,156,431
https://www.procyclingstats.com/rider/artur-detko,Artur  Detko,Poland,,,103,88,17,26,2,11
https://www.procyclingstats.com/rider/cristian-benenati,Cristian  Benenati,Italy, 63 kg   , 1.75 m,6,0,2,0,0,0
https://www.procyclingstats.com/rider/felix-grossschartner,Felix  Großschartner,Austria, 64 kg   , 1.83 m,477,2602,1208,85,1436,1404
https://www.procyclingstats.com/rider/raymond-kreder,Raymond  Kreder,Netherlands, 70 kg   , 1.77 m,785,249,83,936,31,351
https://www.procyclingstats.com/rider/xabier-zandio,Xabier  Zandio,Spain, 73 kg   , 1.84 m,223,816,68,3,367,274
https://www.procyclingstats.com/rider/thymen-arensman,Thymen  Arensman,Netherlands, 68 kg   , 1.92 m,62,1461,1235,23,1256,456
